wikipedia_url,scraped_at,event_name,date_raw,event_date,venue,venue_wiki_path,location,attendance,attendance_raw,ppv_buys,ppv_buys_raw,venue_capacity,gate_revenue,gate_raw,sell_through
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Volkan_vs._Smith,2025-12-11T19:02:12.345784,UFC Fight Night: Volkan vs. Smith,"October 27, 2018(2018-10-27)",2018-10-27,Avenir Centre,/wiki/Avenir_Centre,"Moncton, New Brunswick, Canada",6282.0,"6,282[1]",,,8800.0,528211.0,"$528,211[1]",0.7138636363636364
https://en.wikipedia.org/wiki/UFC_229,2025-12-11T19:02:14.361053,UFC 229,"October 6, 2018(2018-10-06)",2018-10-06,T-Mobile Arena,/wiki/T-Mobile_Arena,"Paradise, Nevada, United States",20034.0,"20,034[1]",2400000.0,"2,400,000[3]",20000.0,17188894.67,"$17,188,894.67[2]",1.0017
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Santos_vs._Anders,2025-12-11T19:02:16.930518,UFC Fight Night: Santos vs. Anders,"September 22, 2018(2018-09-22)",2018-09-22,Ginásio do Ibirapuera,/wiki/Gin%C3%A1sio_do_Ibirapuera,"São Paulo,Brazil",9485.0,"9,485[1]",,,10200.0,,,0.9299019607843138
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Hunt_vs._Oleinik,2025-12-11T19:02:18.891452,UFC Fight Night: Hunt vs. Oleinik,"September 15, 2018(2018-09-15)",2018-09-15,Olimpiyskiy Stadium,/wiki/Olympic_Stadium_(Moscow),"Moscow,Russia",22603.0,"22,603[1]",,,35000.0,1840000.0,"$1,840,000[1]",0.6458
https://en.wikipedia.org/wiki/UFC_228,2025-12-11T19:02:21.555620,UFC 228,"September 8, 2018(2018-09-08)",2018-09-08,American Airlines Center,/wiki/American_Airlines_Center,"Dallas, Texas",14073.0,"14,073[1]",130000.0,"130,000[2]",21146.0,1700000.0,"$1,700,000[1]",0.6655159368202024
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Gaethje_vs._Vick,2025-12-11T19:02:24.469306,UFC Fight Night: Gaethje vs. Vick,"August 25, 2018(2018-08-25)",2018-08-25,Pinnacle Bank Arena,/wiki/Pinnacle_Bank_Arena,"Lincoln, Nebraska",6409.0,"6,409[1]",,,16130.0,478337.0,"$478,337[1]",0.397334159950403
https://en.wikipedia.org/wiki/UFC_227,2025-12-11T19:02:26.323465,UFC 227,"August 4, 2018(2018-08-04)",2018-08-04,Staples Center,/wiki/Staples_Center,"Los Angeles, California",17794.0,"17,794[1]",300000.0,"300,000[2]",21000.0,2850000.0,"$2,850,000[1]",0.8473333333333334
https://en.wikipedia.org/wiki/UFC_on_Fox:_Alvarez_vs._Poirier_2,2025-12-11T19:02:28.490971,UFC on Fox: Alvarez vs. Poirier 2,"July 28, 2018(2018-07-28)",2018-07-28,Scotiabank Saddledome,/wiki/Scotiabank_Saddledome,"Calgary, Alberta,Canada",10603.0,"10,603[1]",,,19289.0,1.3,"$1.300,000[1]",0.5496915340349422
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Shogun_vs._Smith,2025-12-11T19:02:30.577907,UFC Fight Night: Shogun vs. Smith,"July 22, 2018(2018-07-22)",2018-07-22,Barclaycard Arena,/wiki/Barclaycard_Arena_(Hamburg),"Hamburg, Germany",7798.0,"7,798[1]",,,16000.0,750000.0,"$750,000[1]",0.487375
https://en.wikipedia.org/wiki/UFC_Fight_Night:_dos_Santos_vs._Ivanov,2025-12-11T19:02:33.115831,UFC Fight Night: dos Santos vs. Ivanov,"July 14, 2018(2018-07-14)",2018-07-14,CenturyLink Arena,/wiki/CenturyLink_Arena,"Boise, Idaho",5650.0,"5,650[1]",,,6800.0,591575.0,"$591,575[1]",0.8308823529411765
https://en.wikipedia.org/wiki/UFC_226,2025-12-11T19:02:35.284067,UFC 226,"July 7, 2018(2018-07-07)",2018-07-07,T-Mobile Arena,/wiki/T-Mobile_Arena,"Paradise, Nevada",17464.0,"17,464[1]",380000.0,"380,000[2]",20000.0,5677238.21,"$5,677,238.21[1]",0.8732
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Cowboy_vs._Edwards,2025-12-11T19:02:37.328767,UFC Fight Night: Cowboy vs. Edwards,"June 23, 2018(2018-06-23)",2018-06-23,Singapore Indoor Stadium,/wiki/Singapore_Indoor_Stadium,"Kallang, Singapore",6419.0,"6,419[1]",,,15000.0,,,0.42793333333333333
https://en.wikipedia.org/wiki/UFC_225,2025-12-11T19:02:39.286742,UFC 225,"June 9, 2018(2018-06-09)",2018-06-09,United Center,/wiki/United_Center,"Chicago, Illinois",18117.0,"18,117[1]",250000.0,"250,000[2]",23500.0,2550000.0,"$2,550,000[1]",0.770936170212766
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Rivera_vs._Moraes,2025-12-11T19:02:42.225458,UFC Fight Night: Rivera vs. Moraes,"June 1, 2018(2018-06-01)",2018-06-01,Adirondack Bank Center,/wiki/Adirondack_Bank_Center,"Utica, New York",5063.0,"5,063[1]",,,5700.0,322825.0,"$322,825[1]",0.8882456140350877
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Thompson_vs._Till,2025-12-11T19:02:44.913192,UFC Fight Night: Thompson vs. Till,"May 27, 2018(2018-05-27)",2018-05-27,Echo Arena,/wiki/Echo_Arena,"Liverpool,England",8520.0,"8,520[1]",,,11000.0,1300000.0,"$1,300,000[1]",0.7745454545454545
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Maia_vs._Usman,2025-12-11T19:02:48.658115,UFC Fight Night: Maia vs. Usman,"May 19, 2018(2018-05-19)",2018-05-19,Movistar Arena,/wiki/Movistar_Arena_(Santiago),"Santiago,Chile",11082.0,"11,082[1]",,,15500.0,,,0.7149677419354838
https://en.wikipedia.org/wiki/UFC_224,2025-12-11T19:02:51.216005,UFC 224,"May 12, 2018(2018-05-12)",2018-05-12,Jeunesse Arena,/wiki/Jeunesse_Arena,"Rio de Janeiro,Brazil",10696.0,"10,696[1]",85000.0,"85,000[2]",18768.0,,,0.5699062233589087
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Barboza_vs._Lee,2025-12-11T19:02:53.110343,UFC Fight Night: Barboza vs. Lee,"April 21, 2018(2018-04-21)",2018-04-21,Boardwalk Hall,/wiki/Boardwalk_Hall,"Atlantic City, New Jersey",9541.0,"9,541[1]",,,10500.0,923720.0,"$923,720[1]",0.9086666666666666
https://en.wikipedia.org/wiki/UFC_223,2025-12-11T19:02:57.026895,UFC 223,"April 7, 2018(2018-04-07)",2018-04-07,Barclays Center,/wiki/Barclays_Center,"Brooklyn,New York",17026.0,"17,026[1]",350000.0,"350,000[2]",20000.0,3007108.0,"$3,007,108[1]",0.8513
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Werdum_vs._Volkov,2025-12-11T19:03:00.054333,UFC Fight Night: Werdum vs. Volkov,"March 17, 2018(2018-03-17)",2018-03-17,The O2Arena,/wiki/The_O2_Arena,"London,England",16274.0,"16,274[1]",,,20000.0,,,0.8137
https://en.wikipedia.org/wiki/UFC_222,2025-12-11T19:03:02.770912,UFC 222,"March 3, 2018(2018-03-03)",2018-03-03,T-Mobile Arena,/wiki/T-Mobile_Arena,"Paradise, Nevada",12041.0,"12,041[1]",260000.0,"260,000[2]",20000.0,1367672.0,"$1,367,672[1]",0.60205
https://en.wikipedia.org/wiki/UFC_on_Fox:_Emmett_vs._Stephens,2025-12-11T19:03:04.713403,UFC on Fox: Emmett vs. Stephens,"February 24, 2018(2018-02-24)",2018-02-24,Amway Center,/wiki/Amway_Center,"Orlando, Florida",10124.0,"10,124[1]",,,20000.0,1064303.5,"$1,064,303.50[1]",0.5062
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Cowboy_vs._Medeiros,2025-12-11T19:03:07.569958,UFC Fight Night: Cowboy vs. Medeiros,"February 18, 2018(2018-02-18)",2018-02-18,Frank Erwin Center,/wiki/Frank_Erwin_Center,"Austin, Texas",10502.0,"10,502[1]",,,,794350.0,"$794,350[1]",
https://en.wikipedia.org/wiki/UFC_221,2025-12-11T19:03:10.317059,UFC 221,"February 11, 2018(2018-02-11)",2018-02-11,Perth Arena,/wiki/Perth_Arena,"Perth, Australia",12437.0,"12,437[1]",130000.0,"130,000[2]",15500.0,2810520.0,"$2,810,520[1]",0.8023870967741935
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Machida_vs._Anders,2025-12-11T19:03:12.337795,UFC Fight Night: Machida vs. Anders,"February 3, 2018(2018-02-03)",2018-02-03,Arena Guilherme Paraense,,"Belém, Brazil",10144.0,"10,144[1]",,,,,,
https://en.wikipedia.org/wiki/UFC_on_Fox:_Jacar%C3%A9_vs._Brunson_2,2025-12-11T19:03:14.168561,UFC on Fox: Jacaré vs. Brunson 2,"January 27, 2018(2018-01-27)",2018-01-27,Spectrum Center,/wiki/Spectrum_Center_(arena),"Charlotte, North Carolina, U.S",10249.0,"10,249[1]",,,20200.0,944202.0,"$944,202[1]",0.5073762376237624
https://en.wikipedia.org/wiki/UFC_220,2025-12-11T19:03:16.294915,UFC 220,"January 20, 2018(2018-01-20)",2018-01-20,TD Garden,/wiki/TD_Garden,"Boston, Massachusetts",16015.0,"16,015[1]",350000.0,"350,000[2]",21000.0,2450000.0,"$2,450,000[1]",0.7626190476190476
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Stephens_vs._Choi,2025-12-11T19:03:18.336652,UFC Fight Night: Stephens vs. Choi,"January 14, 2018(2018-01-14)",2018-01-14,Scottrade Center,/wiki/Scottrade_Center,"St. Louis,Missouri, U.S.",10052.0,"10,052[1]",,,22000.0,812995.0,"$812,995[1]",0.45690909090909093
https://en.wikipedia.org/wiki/UFC_219,2025-12-11T19:03:22.103261,UFC 219,"December 30, 2017(2017-12-30)",2017-12-30,T-Mobile Arena,/wiki/T-Mobile_Arena,"Paradise, Nevada",13561.0,"13,561[1]",380000.0,"380,000[2]",20000.0,1760628.74,"$1,760,628.74[1]",0.67805
https://en.wikipedia.org/wiki/UFC_on_Fox:_Lawler_vs._dos_Anjos,2025-12-11T19:03:24.034422,UFC on Fox: Lawler vs. dos Anjos,"December 16, 2017(2017-12-16)",2017-12-16,Bell MTS Place,/wiki/Bell_MTS_Place,"Winnipeg,Manitoba,Canada",8862.0,"8,862[1]",,,16345.0,781359.0,"$781,359[1]",0.5421841541755889
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Swanson_vs._Ortega,2025-12-11T19:03:26.063986,UFC Fight Night: Swanson vs. Ortega,"December 9, 2017(2017-12-09)",2017-12-09,Save Mart Center,/wiki/Save_Mart_Center,"Fresno, California",7605.0,"7,605[1]",,,,568290.0,"$568,290[1]",
https://en.wikipedia.org/wiki/UFC_218,2025-12-11T19:03:27.888740,UFC 218,"December 2, 2017(2017-12-02)",2017-12-02,Little Caesars Arena,/wiki/Little_Caesars_Arena,"Detroit,Michigan",17587.0,"17,587[1]",230000.0,"230,000[2]",22000.0,2000000.0,"$2,000,000[1]",0.799409090909091
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Bisping_vs._Gastelum,2025-12-11T19:03:29.882590,UFC Fight Night: Bisping vs. Gastelum,"November 25, 2017(2017-11-25)",2017-11-25,Mercedes Benz Arena,/wiki/Mercedes-Benz_Arena_(Shanghai),"Shanghai,China",15128.0,"15,128[1]",,,18000.0,,,0.8404444444444444
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Werdum_vs._Tybura,2025-12-11T19:03:31.919157,UFC Fight Night: Werdum vs. Tybura,"November 19, 2017(2017-11-19)",2017-11-19,Qudos Bank Arena,/wiki/Qudos_Bank_Arena,"Sydney, Australia",10021.0,"10,021[1]",,,1800021032.0,,,5.56715717308352e-06
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Poirier_vs._Pettis,2025-12-11T19:03:33.820405,UFC Fight Night: Poirier vs. Pettis,"November 11, 2017(2017-11-11)",2017-11-11,Ted Constant Convocation Center,/wiki/Ted_Constant_Convocation_Center,"Norfolk, Virginia",8442.0,"8,442[1]",,,9520.0,642070.0,"$642,070[1]",0.8867647058823529
https://en.wikipedia.org/wiki/UFC_217,2025-12-11T19:03:36.741952,UFC 217,"November 4, 2017(2017-11-04)",2017-11-04,Madison Square Garden,/wiki/Madison_Square_Garden,"New York City,New York",18201.0,"18,201[1]",875000.0,"875,000[2]",22000.0,6200000.0,"$6,200,000[1]",0.8273181818181818
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Brunson_vs._Machida,2025-12-11T19:03:38.840410,UFC Fight Night: Brunson vs. Machida,"October 28, 2017(2017-10-28)",2017-10-28,Ginásio do Ibirapuera,/wiki/Gin%C3%A1sio_do_Ibirapuera,"São Paulo,Brazil",10265.0,"10,265[1]",,,10200.0,,,1.0063725490196078
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Cowboy_vs._Till,2025-12-11T19:03:40.825619,UFC Fight Night: Cowboy vs. Till,"October 21, 2017(2017-10-21)",2017-10-21,Ergo Arena,/wiki/Ergo_Arena,"Gdańsk/Sopot,Poland",11138.0,"11,138[1]",,,15000.0,677000.0,"$677,000[1]",0.7425333333333334
https://en.wikipedia.org/wiki/UFC_216,2025-12-11T19:03:43.519431,UFC 216,"October 7, 2017(2017-10-07)",2017-10-07,T-Mobile Arena,/wiki/T-Mobile_Arena,"Paradise, Nevada",10638.0,"10,638[1]",200000.0,"200,000[2]",20000.0,677999.5,"$677,999.50[1]",0.5319
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Saint_Preux_vs._Okami,2025-12-11T19:03:45.479411,UFC Fight Night: Saint Preux vs. Okami,"September 23, 2017(2017-09-23)",2017-09-23,Saitama Super Arena,/wiki/Saitama_Super_Arena,"Saitama,Japan",8571.0,"8,571[1]",,,36500.0,,,0.23482191780821918
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Rockhold_vs._Branch,2025-12-11T19:03:47.454274,UFC Fight Night: Rockhold vs. Branch,"September 16, 2017(2017-09-16)",2017-09-16,PPG Paints Arena,/wiki/PPG_Paints_Arena,"Pittsburgh, Pennsylvania",7005.0,"7,005[1]",,,19758.0,396190.75,"$396,190.75[1]",0.3545399331916186
https://en.wikipedia.org/wiki/UFC_215,2025-12-11T19:03:49.381637,UFC 215,"September 9, 2017(2017-09-09)",2017-09-09,Rogers Place,/wiki/Rogers_Place,"Edmonton,Alberta,Canada",16232.0,"16,232[1]",100000.0,"100,000[2]",20734.0,2028307.0,"$2,028,307[1]",0.7828687180476512
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Volkov_vs._Struve,2025-12-11T19:03:51.253706,UFC Fight Night: Volkov vs. Struve,"September 2, 2017(2017-09-02)",2017-09-02,Rotterdam Ahoy,/wiki/Rotterdam_Ahoy,"Rotterdam,Netherlands",10224.0,"10,224[1]",,,,900000.0,"$900,000[1]",
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Pettis_vs._Moreno,2025-12-11T19:03:53.318069,UFC Fight Night: Pettis vs. Moreno,"August 5, 2017(2017-08-05)",2017-08-05,Arena Ciudad de México,/wiki/Mexico_City_Arena,"Mexico City,Mexico",10172.0,"10,172[1]",,,22300.0,,,0.4561434977578475
https://en.wikipedia.org/wiki/UFC_214,2025-12-11T19:03:55.177793,UFC 214,"July 29, 2017(2017-07-29)",2017-07-29,Honda Center,/wiki/Honda_Center,"Anaheim, California",16610.0,"16,610[1]",,,18900.0,2448870.0,"$2,448,870[1]",0.8788359788359789
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Nelson_vs._Ponzinibbio,2025-12-11T19:03:59.246201,UFC Fight Night: Nelson vs. Ponzinibbio,"July 16, 2017(2017-07-16)",2017-07-16,The SSE Hydro,/wiki/The_SSE_Hydro,"Glasgow,Scotland",10589.0,"10,589[1]",,,14500.0,1200000.0,"$1,200,000[1]",0.7302758620689656
https://en.wikipedia.org/wiki/UFC_213,2025-12-11T19:04:01.226845,UFC 213,"July 8, 2017(2017-07-08)",2017-07-08,T-Mobile Arena,/wiki/T-Mobile_Arena,"Paradise, Nevada",12834.0,"12,834[1]",150000.0,"150,000",20000.0,2400000.0,"$2,400,000[1]",0.6417
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Chiesa_vs._Lee,2025-12-11T19:04:03.133778,UFC Fight Night: Chiesa vs. Lee,"June 25, 2017(2017-06-25)",2017-06-25,Chesapeake Energy Arena,/wiki/Chesapeake_Energy_Arena,"Oklahoma City, Oklahoma",7605.0,"7,605[1]",,,18203.0,549302.0,"$549,302[1]",0.4177882766576938
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Lewis_vs._Hunt,2025-12-11T19:04:08.887237,UFC Fight Night: Lewis vs. Hunt,"June 11, 2017(2017-06-11)",2017-06-11,Spark Arena,/wiki/Spark_Arena,"Auckland, New Zealand",8649.0,"8,649[1]",,,120009740.0,1150428.0,"$1,150,428 NZD[1]",7.206915038729356e-05
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Gustafsson_vs._Teixeira,2025-12-11T19:04:12.682193,UFC Fight Night: Gustafsson vs. Teixeira,"May 28, 2017(2017-05-28)",2017-05-28,Ericsson Globe,/wiki/Ericsson_Globe,"Stockholm,Sweden",12668.0,"12,668[1]",,,16000.0,1920000.0,"$1,920,000[1]",0.79175
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Swanson_vs._Lobov,2025-12-11T19:04:16.580171,UFC Fight Night: Swanson vs. Lobov,"April 22, 2017(2017-04-22)",2017-04-22,Bridgestone Arena,/wiki/Bridgestone_Arena,"Nashville,Tennessee",10144.0,"10,144[1]",,,20000.0,755180.0,"$755,180[1]",0.5072
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Lewis_vs._Browne,2025-12-11T19:04:28.076374,UFC Fight Night: Lewis vs. Browne,"February 19, 2017(2017-02-19)",2017-02-19,Scotiabank Centre,/wiki/Scotiabank_Centre,"Halifax, Nova Scotia,Canada",8123.0,"8,123[1]",,,10595.0,575832.0,"$575,832[1]",0.766682397357244
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Bermudez_vs._The_Korean_Zombie,2025-12-11T19:04:33.001166,UFC Fight Night: Bermudez vs. The Korean Zombie,"February 4, 2017(2017-02-04)",2017-02-04,Toyota Center,/wiki/Toyota_Center,"Houston,Texas",8119.0,"8,119[1]",,,19000.0,611133.0,"$611,133[1]",0.4273157894736842
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Rodr%C3%ADguez_vs._Penn,2025-12-11T19:04:37.132846,UFC Fight Night: Rodríguez vs. Penn,"January 15, 2017(2017-01-15)",2017-01-15,Talking Stick Resort Arena,/wiki/Talking_Stick_Resort_Arena,"Phoenix, Arizona",11589.0,"11,589[1]",,,17716.0,913372.75,"$913,372.75[1]",0.6541544366674192
https://en.wikipedia.org/wiki/UFC_207,2025-12-11T19:04:39.049106,UFC 207,"December 30, 2016(2016-12-30)",2016-12-30,T-Mobile Arena,/wiki/T-Mobile_Arena,"Paradise, Nevada",18533.0,"18,533[1]",1100000.0,"1,100,000[2]",20000.0,4750000.0,"$4,750,000[1]",0.92665
https://en.wikipedia.org/wiki/UFC_on_Fox:_VanZant_vs._Waterson,2025-12-11T19:04:41.073746,UFC on Fox: VanZant vs. Waterson,"December 17, 2016(2016-12-17)",2016-12-17,Golden 1 Center,/wiki/Golden_1_Center,"Sacramento, California",10525.0,"10,525[1]",,,19000.0,1238992.0,"$1,238,992[1]",0.5539473684210526
https://en.wikipedia.org/wiki/UFC_206,2025-12-11T19:04:42.926827,UFC 206,"December 10, 2016(2016-12-10)",2016-12-10,Air Canada Centre,/wiki/Air_Canada_Centre,"Toronto, Ontario,Canada",18057.0,"18,057[1]",,,20511.0,1843101.0,"$1,843,101[1]",0.8803568816732485
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Lewis_vs._Abdurakhimov,2025-12-11T19:04:44.968518,UFC Fight Night: Lewis vs. Abdurakhimov,"December 9, 2016(2016-12-09)",2016-12-09,Times Union Center,/wiki/Times_Union_Center,"Albany,New York",6216.0,"6,216[1]",,,17500.0,411000.0,"$411,000[1]",0.3552
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Whittaker_vs._Brunson,2025-12-11T19:04:46.868024,UFC Fight Night: Whittaker vs. Brunson,"November 27, 2016(2016-11-27)",2016-11-27,Rod Laver Arena,/wiki/Rod_Laver_Arena,"Melbourne, Australia",13721.0,"13,721[1]",,,14820.0,2200000.0,"2,200,000AUD[1]",0.9258434547908232
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Bader_vs._Nogueira_2,2025-12-11T19:04:48.754388,UFC Fight Night: Bader vs. Nogueira 2,"November 19, 2016(2016-11-19)",2016-11-19,Ginásio do Ibirapuera,/wiki/Gin%C3%A1sio_do_Ibirapuera,"São Paulo,Brazil",9028.0,"9,028[1]",,,10200.0,,,0.8850980392156863
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Mousasi_vs._Hall_2,2025-12-11T19:04:50.707652,UFC Fight Night: Mousasi vs. Hall 2,"November 19, 2016(2016-11-19)",2016-11-19,The SSE Arena,/wiki/Odyssey_(Belfast),"Belfast, Northern Ireland",7222.0,"7,222[1]",,,11058.0,850000.0,"$850,000[1]",0.6531018267317779
https://en.wikipedia.org/wiki/UFC_205,2025-12-11T19:04:52.547338,UFC 205,"November 12, 2016(2016-11-12)",2016-11-12,Madison Square Garden,/wiki/Madison_Square_Garden,"New York City, U.S.",20427.0,"20,427[1]",1300000.0,"1,300,000[2]",22000.0,17700000.0,"$17,700,000[1]",0.9285
https://en.wikipedia.org/wiki/UFC_204,2025-12-11T19:04:55.918642,UFC 204,"October 8, 2016(2016-10-08)",2016-10-08,Manchester Arena,/wiki/Manchester_Arena,"Manchester,England",16000.0,"16,000[1]",290000.0,"290,000[2]",21000.0,1960000.0,"$1,960,000[1]",0.7619047619047619
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Lineker_vs._Dodson,2025-12-11T19:04:57.829688,UFC Fight Night: Lineker vs. Dodson,"October 1, 2016(2016-10-01)",2016-10-01,Moda Center,/wiki/Moda_Center,"Portland, Oregon",6240.0,"6,240[1]",,,21538.0,501035.0,"$501,035[1]",0.2897204940105859
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Cyborg_vs._L%C3%A4nsberg,2025-12-11T19:04:59.931721,UFC Fight Night: Cyborg vs. Länsberg,"September 24, 2016(2016-09-24)",2016-09-24,Ginásio Nilson Nelson,/wiki/Nilson_Nelson_Gymnasium,"Brasília,Brazil",8410.0,"8,410[1]",,,24286.0,,,0.3462900436465453
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Poirier_vs._Johnson,2025-12-11T19:05:01.768888,UFC Fight Night: Poirier vs. Johnson,"September 17, 2016(2016-09-17)",2016-09-17,State Farm Arena,"/wiki/State_Farm_Arena_(Hidalgo,_Texas)","Hidalgo, Texas",5624.0,"5,624[1]",,,7400.0,323419.0,"$323,419[1]",0.76
https://en.wikipedia.org/wiki/UFC_203,2025-12-11T19:05:03.704941,UFC 203,"September 10, 2016(2016-09-10)",2016-09-10,Quicken Loans Arena,/wiki/Quicken_Loans_Arena,"Cleveland, Ohio",18875.0,"18,875[1]",450000.0,"450,000[2]",19432.0,2600000.0,"$2,600,000[1]",0.9713359407163442
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Arlovski_vs._Barnett,2025-12-11T19:05:07.377507,UFC Fight Night: Arlovski vs. Barnett,"September 3, 2016(2016-09-03)",2016-09-03,Barclaycard Arena,/wiki/Barclaycard_Arena_(Hamburg),"Hamburg, Germany",11763.0,"11,763[1]",,,16000.0,913428.0,"$913,428[1]",0.7351875
https://en.wikipedia.org/wiki/UFC_on_Fox:_Maia_vs._Condit,2025-12-11T19:05:09.223663,UFC on Fox: Maia vs. Condit,"August 27, 2016(2016-08-27)",2016-08-27,Rogers Arena,/wiki/Rogers_Arena,"Vancouver, British Columbia,Canada",10533.0,"10,533[1]",,,19700.0,995624.0,"CA$995,624[1]",0.5346700507614213
https://en.wikipedia.org/wiki/UFC_202,2025-12-11T19:05:11.227794,UFC 202,"August 20, 2016(2016-08-20)",2016-08-20,T-Mobile Arena,/wiki/T-Mobile_Arena,"Paradise, Nevada",15539.0,"15,539[1]",1650000.0,"1,650,000[3]",20000.0,7700810.0,"$7,700,810[2]",0.77695
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Rodr%C3%ADguez_vs._Caceres,2025-12-11T19:05:13.165036,UFC Fight Night: Rodríguez vs. Caceres,"August 6, 2016(2016-08-06)",2016-08-06,Vivint Smart Home Arena,/wiki/Vivint_Smart_Home_Arena,"Salt Lake City,Utah, United States",6689.0,"6,689[1]",,,20000.0,481033.0,"$481,033[1]",0.33445
https://en.wikipedia.org/wiki/UFC_201,2025-12-11T19:05:16.588972,UFC 201,"July 30, 2016(2016-07-30)",2016-07-30,Philips Arena,/wiki/State_Farm_Arena,"Atlanta, Georgia",10240.0,"10,240[1]",240000.0,"240,000[2]",,1070000.0,"$1,070,000[1]",
https://en.wikipedia.org/wiki/UFC_on_Fox:_Holm_vs._Shevchenko,2025-12-11T19:05:18.773139,UFC on Fox: Holm vs. Shevchenko,"July 23, 2016(2016-07-23)",2016-07-23,United Center,/wiki/United_Center,"Chicago, Illinois",10287.0,"10,287[1]",,,23500.0,1000000.0,"$1,000,000[1]",0.4377446808510638
https://en.wikipedia.org/wiki/UFC_Fight_Night:_McDonald_vs._Lineker,2025-12-11T19:05:20.840052,UFC Fight Night: McDonald vs. Lineker,"July 13, 2016(2016-07-13)",2016-07-13,Denny Sanford Premier Center,/wiki/Denny_Sanford_Premier_Center,"Sioux Falls, South Dakota",5671.0,"5,671[1]",,,13000.0,381945.0,"$381,945[1]",0.43623076923076926
https://en.wikipedia.org/wiki/UFC_200,2025-12-11T19:05:22.715731,UFC 200,"July 9, 2016(2016-07-09)",2016-07-09,T-Mobile Arena,/wiki/T-Mobile_Arena,"Paradise, Nevada",18202.0,"18,202[1]",1009000.0,"1,009,000[2][3]",20000.0,10700000.0,"$10,700,000[1]",0.9101
https://en.wikipedia.org/wiki/UFC_Fight_Night:_dos_Anjos_vs._Alvarez,2025-12-11T19:05:24.614321,UFC Fight Night: dos Anjos vs. Alvarez,"July 7, 2016(2016-07-07)",2016-07-07,MGM Grand Garden Arena,/wiki/MGM_Grand_Garden_Arena,"Las Vegas,Nevada",7760.0,"7,760[1]",,,17000.0,690526.0,"$690,526[1]",0.45647058823529413
https://en.wikipedia.org/wiki/UFC_199,2025-12-11T19:05:28.544008,UFC 199,"June 4, 2016(2016-06-04)",2016-06-04,The Forum,"/wiki/The_Forum_(Inglewood,_California)","Inglewood, California",15587.0,"15,587[1]",283000.0,"283,000-320,000[2][3]",17500.0,2168675.0,"$2,168,675[1]",0.8906857142857143
https://en.wikipedia.org/wiki/UFC_197,2025-12-11T19:05:36.575265,UFC 197,"April 23, 2016(2016-04-23)",2016-04-23,MGM Grand Garden Arena,/wiki/MGM_Grand_Garden_Arena,"Las Vegas, Nevada",11352.0,"11,352[1]",,,17000.0,2300000.0,"$2,300,000[1]",0.6677647058823529
https://en.wikipedia.org/wiki/UFC_196,2025-12-11T19:05:46.160927,UFC 196,"March 5, 2016(2016-03-05)",2016-03-05,MGM Grand Garden Arena,/wiki/MGM_Grand_Garden_Arena,"Las Vegas,Nevada",14898.0,"14,898[1]",1317000.0,"1,317,000[3]",17000.0,8197628.0,"$8,197,628[2]",0.8763529411764706
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Silva_vs._Bisping,2025-12-11T19:05:48.315495,UFC Fight Night: Silva vs. Bisping,"February 27, 2016(2016-02-27)",2016-02-27,The O2Arena,/wiki/The_O2_Arena,"London,England",16734.0,"16,734[1]",,,20000.0,2000000.0,"$2,000,000[1]",0.8367
